llave,jornada,region,zona,nombre,mes,total_tx,t_ocup,num_cajeros
2100622,21,Bogota Sur,Calle 26,0062 - San Diego,201904,8362,0.828014224835627,3
2100634,21,Bogota Norte,No hay informacion,0063 - Oficina de Recaudos y Pagos Centro Comercial Iserra 100,201904,7175,0.712239848145888,3
2100642,21,Central,Cundinamarca,0064 - Centro Comercial El Portico,201904,5519,0.713277787670311,2
2100652,21,Central,Sabana,0065 - Los Comuneros Zipaquira,201904,6129,0.90911610272614,2
2100662,21,Central,Sabana,0066 - Pacho,201904,5636,0.826340936016029,2
2100672,21,Central,Cundinamarca,0067 - Tabio,201904,4929,0.725581180734665,2
2100682,21,Bogota Sur,Centro Oriental,0068 - San Victorino,201904,5224,0.526407102765809,3
2100692,21,Oriente,Boyaca y Norte de Cundinamarca,0069 - Plaza Neira Ubate,201904,5633,0.846293432606847,2
2100702,21,Costa,Magdalena - Guajira,0070 - Parque Bolivar - Santa Marta,201904,3451,0.512376868484183,2
2100712,21,Bogota Sur,Centro Oriental,0071 - Avenida 6a. Carrera 22,201904,8216,0.826422035780585,3
2100722,21,Bogota Norte,Chapinero,0072 - El Lago,201904,8388,0.833034602079812,3
2100732,21,Bogota Sur,Occidente,0073 - Techo Bavaria,201904,8739,0.870596634192335,3
2100742,21,Costa,No hay informacion,0074 - Avenida Las Penitas,201904,3878,0.579354049345828,2
2100752,21,Bogota Norte,Chapinero,0075 - Galerias,201904,9947,0.745543286247038,4
2100762,21,Oriente,Boyaca,0076 - Centro Comercial Centro Norte,201904,4631,0.687891992209552,2
2100772,21,Bogota Sur,Teusaquillo,0077 - Santa Teresita,201904,6869,0.685446183513233,3
2100782,21,Bogota Norte,Calle 72,0078 - Metropolis,201904,9153,0.914698595417107,3
2100792,21,Bogota Norte,Occidental,0079 - La Clarita,201904,12790,0.957214329182661,4
2100802,21,Bogota Norte,Santa Barbara,0080 - Santa Barbara,201904,5506,0.548255426394861,3
2100812,21,Bogota Norte,Chapinero,0081 - Siete de Agosto,201904,10036,0.750231174296302,4
2100822,21,Bogota Norte,Occidental,0082 - Avenida Calle 68,201904,12560,0.93652772533738,4
2100832,21,Bogota Norte,Occidental,0083 - Avenida Ciudad de Quito,201904,7478,0.741712167767686,3
2100842,21,Bogota Norte,Santa Barbara,0084 - Avenida Pepe Sierra,201904,6537,0.645816533286422,3
2100852,21,Bogota Norte,Autopista Nororiental,0085 - Centro Comercial Santa Fe,201904,12885,0.835765860428202,4
2100862,21,Bogota Norte,Noroccidente,0086 - Centro Comercial Bulevar Niza,201904,11282,0.845345864933304,4
2100872,21,Costa,Barranquilla Centro,0087 - Calle 72,201904,6245,0.917822573243371,2
2100882,21,Costa,Magdalena - Guajira,0088 - Centro Comercial Viva Wajira,201904,5025,0.654114837444182,2
2100892,21,Bogota Sur,Autopista Sur,0089 - Autopista del Sur,201904,7378,0.728110641486438,3
2100912,21,Costa,Cesar,0091 - Loperena - Valledupar,201904,8884,0.68833894885594,4
2100922,21,Bogota Sur,Occidente,0092 - Fontibon,201904,11314,0.840206674940526,4
2100932,21,Central,Sabana,0093 - Funza,201904,8971,0.885476480237515,3
2100942,21,Central,Cundinamarca,0094 - Mosquera,201904,10155,0.753004928806134,4
2100952,21,Bogota Sur,Teusaquillo,0095 - Las Americas,201904,7502,0.743428478433971,3
2100962,21,Costa,Barranquilla Norte,0096 - Calle 82,201904,4899,0.721802741383853,2
2100972,21,Costa,Bolivar - San Andres/Prov.,0097 - Centro Comercial Mall Plaza,201904,6163,0.79904160621492,2
2100982,21,Costa,Barranquilla Centro,0098 - Centro Civico Barranquilla,201904,6242,0.920520201442683,2
2100992,21,Central,Meta,0099 - Ariari Granada,201904,6386,0.955446898317442,2
2101022,21,Bogota Sur,Zona Industrial,0102 - Avenida Primera,201904,7232,0.720479571948121,3
2101032,21,Bogota Sur,Zona Industrial,0103 - Ciudad Montes,201904,8866,0.88152956444076,3
2101042,21,Antioquia,Municipios Antioquia,0104 - Abejorral,201904,6354,0.802009941603494,2
2101052,21,Occidente,Cali Aeropuerto,0105 - Versalles,201904,5674,0.836702639148636,2
2101062,21,Bogota Sur,Teusaquillo,0106 - Parque Nacional,201904,6498,0.638302307103441,3
2101072,21,Bogota Sur,Centro Oriental,0107 - Gran San Victorino,201904,5662,0.853437256413642,2
2101082,21,Central,Meta,0108 - Acacias,201904,6906,1.02677764707301,2
2101092,21,Occidente,Cali Norte,0109 - INEM Cali,201904,5839,0.859940005337119,2
2101102,21,Occidente,Cali Aeropuerto,0110 - Pubenza Florida,201904,5679,0.840075190163441,2
2101112,21,Occidente,Cali Sur,0111 - Santander de Quilichao,201904,10148,0.872796606990917,3
2101122,21,Bogota Sur,Calle 26,0112 - Terminal de Transporte,201904,6719,0.670444758690172,3
2101132,21,Occidente,Valle del Cauca,0113 - Buga Plaza,201904,5554,0.836305184038069,2
2101142,21,Antioquia,Sur Valle Aburra,0114 - Central Abastos,201904,12399,0.650312786145342,5
2101152,21,Bogota Norte,Carrera Septima,0115 - Avenida 15 Calle 106,201904,5026,0.744688297622073,2
2101162,21,Oriente,Magdalena Medio,0116 - Aguachica,201904,7380,0.646411159055927,3
2101182,21,Antioquia,Medellin Centro,0118 - Avenida Colombia,201904,5145,0.515190926607112,3
2101202,21,Oriente,Casanare y Bucaramanga,0120 - Aguazul,201904,7654,0.75564698071881,3
2101212,21,Occidente,Narino - Cauca,0121 - Pasto Plaza,201904,10648,0.790686599405945,4
2101222,21,Bogota Sur,Teusaquillo,0122 - Centro Internacional,201904,9835,0.968455702868906,3
2101232,21,Bogota Sur,Autopista Sur,0123 - Unisur,201904,10072,0.858066946617849,3
2101242,21,Central,Cundinamarca,0124 - Anolaima,201904,2707,0.815542934857611,1
2101252,21,Costa,Barranquilla Norte,0125 - Edificio Banco de Bogota Barranquilla,201904,6155,0.608566983447709,3
2101262,21,Occidente,Cali Norte,0126 - El Tren Cali,201904,3450,0.51306090779775,2
2101272,21,Bogota Norte,Autopista Nororiental,0127 - San Cristobal,201904,10235,1.01639368518691,3
2101282,21,Antioquia,Municipios Antioquia y Choco,0128 - Apartado,201904,5704,0.490383968728399,3
2101292,21,Bogota Sur,Autopista Sur,0129 - Venecia Central,201904,9569,0.822196030215725,3
2101302,21,Bogota Sur,Zona Industrial,0130 - Trinidad Galan,201904,12081,0.90058649891819,4
2101312,21,Bogota Norte,Santa Barbara,0131 - Centro Comercial Palatino,201904,10018,0.873272821099655,3
2101322,21,Bogota Sur,Occidente,0132 - Kennedy Caravana,201904,10401,1.02600405959998,3
2101332,21,Antioquia,Medellin El Poblado,0133 - San Fernando Plaza,201904,5236,0.764088980452751,2
2101342,21,Occidente,Cali Norte,0134 - Oficina Centro Comercial La Estacion Cali,201904,7045,0.700969778885047,3
2101352,21,Bogota Sur,Sur Oriente,0135 - La Victoria Sur Oriente,201904,9276,0.905230672700824,3
2101372,21,Oriente,Norte de Santander y Arauca,0137 - Arauca,201904,8840,0.775276292057914,3
2101382,21,Antioquia,Quindio,0138 - Armenia,201904,6808,0.50175205068437,4
2101392,21,Bogota Sur,Occidente,0139 - Patio Bonito,201904,6752,0.997958180303388,2
2101402,21,Central,Tolima,0140 - Lerida,201904,5429,0.544728235989679,3
2101412,21,Antioquia,Risaralda,0141 - Banco de Bogota Pinares,201904,4011,0.602534648852429,2
2101422,21,Occidente,Cali Sur,0142 - Jardin Plaza,201904,12045,0.896290620710276,4
2101432,21,Bogota Sur,Autopista Sur,0143 - Bosa,201904,10073,0.991022555371674,3
2101442,21,Antioquia,Medellin Occidental,0144 - Carrera Setenta,201904,6130,0.60121116124284,3
2101462,21,Occidente,Cali Centro,0146 - Parque Versalles Cali,201904,7793,0.571445485634364,4
2101482,21,Costa,No hay informacion,0148 - Cerromatoso,201904,712,0.208071778327772,1
2101492,21,Oriente,Boyaca y Norte de Cundinamarca,0149 - Villapinzon,201904,4367,0.655096203258668,2
2101502,21,Bogota Norte,Noroccidente,0150 - Rincon Suba,201904,10053,0.98763225803047,3
2101512,21,Costa,Barranquilla Centro,0151 - Centro Nelmar,201904,6899,0.59409489196633,3
2101532,21,Antioquia,Medellin Centro,0153 - Avenida de Greiff,201904,4114,0.616944938972558,2
2101542,21,Antioquia,Sur Valle Aburra,0154 - San Antonio de Prado,201904,6102,0.770979769982833,2
2101552,21,Antioquia,Municipios Antioquia,0155 - Oriente - Rio negro,201904,4792,0.471099584215237,3
2101562,21,Antioquia,Sur Valle Aburra,0156 - Plaza Arrayanes,201904,3182,0.471216976820597,2
2101572,21,Oriente,Bucaramanga,0157 - Sotomayor,201904,7237,0.53769730082452,4
2101582,21,Occidente,Cali Norte,0158 - Centro Comercial del Norte,201904,5619,0.829021322383751,2
2101592,21,Occidente,Cali Norte,0159 - Centro Empresa,201904,7826,0.768645248460702,3
2101602,21,Bogota Sur,Autopista Sur,0160 - Avenida Boyaca,201904,7060,0.702288613573312,3
2101612,21,Bogota Sur,Zona Industrial,0161 - Ciudad Tunal,201904,15414,0.793930250267339,5
2101622,21,Oriente,Bucaramanga,0162 - Avenida Libertadores,201904,8462,0.849164650350426,3
2101642,21,Occidente,Cali Norte,0164 - Centro Comercial Calima,201904,14295,1.04886076202756,4
2101652,21,Bogota Sur,Calle 26,0165 - Autopista El Dorado,201904,9583,0.826058941149634,3
2101662,21,Occidente,Cali Centro,0166 - Avenida Uribe,201904,7229,1.06927979627014,2
2101682,21,Oriente,Magdalena Medio,0168 - Barrancabermeja,201904,8063,0.52586360916936,4
2101702,21,Costa,Barranquilla Sur,0170 - Barranquilla,201904,8133,0.706167387343307,3
2101712,21,Bogota Sur,Sur Oriente,0171 - Carrera 19 Avenida Primera de Mayo,201904,8512,0.844895838289306,3
2101722,21,Antioquia,Medellin Occidental,0172 - Punto Clave,201904,7316,0.708246922715476,3
2101732,21,Costa,Barranquilla Centro,0173 - Boulevard 54,201904,6518,0.560592865318657,3
2101742,21,Bogota Sur,Sur Oriente,0174 - Santa Lucia,201904,7696,0.760631154528477,3
2101752,21,Occidente,Narino - Cauca,0175 - Las Lunas,201904,6297,0.639023841916404,3
2101782,21,Antioquia,Noroccidente Valle Aburra,0178 - Bello,201904,12723,1.24113667071038,3
2101792,21,Central,Cundinamarca,"0179 - Centro Comercial CasaBlanca
",201904,3568,0.465715268836967,2
2101802,21,Occidente,Cali Centro,0180 - Cali Centro,201904,11055,0.815936063334459,4
2101812,21,Occidente,Cali Sur,0181 - Puerto Tejada,201904,8246,0.708457872673418,3
2101822,21,Costa,Bolivar - San Andres/Prov.,0182 - Bocagrande,201904,6151,0.51258866672216,3
2101832,21,Costa,Cesar,0183 - Bosconia,201904,6180,0.805819002144812,2
2101842,21,Oriente,Bucaramanga,0184 - Bucaramanga,201904,13595,0.577622912522443,7
2101852,21,Bogota Norte,Chapinero,0185 - Calle 63 Siete de Agosto,201904,7070,0.700468895391204,3
2101862,21,Occidente,Valle del Cauca,0186 - Vistamar Buenaventura,201904,6746,0.504782624706782,4
2101872,21,Costa,Barranquilla Norte,0187 - Centro Comercial Buenavista,201904,8451,0.73877534484493,3
2101882,21,Occidente,Valle del Cauca,0188 - Buga,201904,14949,0.880442871753979,5
2101902,21,Antioquia,Quindio,0190 - Calarca,201904,5551,0.825485776835734,2
2101912,21,Bogota Norte,Occidental,0191 - Centro Comercial Titan Plaza,201904,11837,1.03276796382914,3
2101932,21,Central,Magdalena Alto,0193 - Policarpa Guaduas,201904,3815,0.563433702523683,2
2101942,21,Bogota Sur,Zona Industrial,0194 - Tejar,201904,7543,0.751275377084541,3
2101953,21,Direccion Banca Premium,No hay informacion,"0195 - Premium Ruitoque
",201904,1193,0.316296427909087,1
2101962,21,Costa,Barranquilla Sur,0196 - La Paz,201904,5927,0.597698603743948,3
2101972,21,Central,Cundinamarca,0197 - Choachi,201904,3162,0.476159461426215,2
2101982,21,Central,Villavicencio,0198 - Unicentro Villavicencio,201904,11243,1.49377584186594,2
2101992,21,Bogota Norte,Occidental,0199 - Quirigua,201904,9212,0.907745714650324,3
2102001,21,Central,Meta,0200 - Base Militar San Jose del Guaviare,201904,1891,0.552228058010585,1
2102012,21,Central,Huila - Caqueta,0201 - Gran Plaza Florencia,201904,3682,0.321779577404055,3
2102022,21,Central,Huila - Caqueta,0202 - Doncello,201904,5046,0.759219184405157,2
2102032,21,Oriente,Casanare y Bucaramanga,0203 - Canaveral,201904,4601,0.577557620981744,3
2102042,21,Costa,Bolivar - San Andres/Prov.,0204 - Cartagena,201904,7496,0.552099944308568,4
2102052,21,Bogota Norte,Calle 72,0205 - Quinta Camacho,201904,8230,0.811093288499386,3
2102062,21,Occidente,Valle del Cauca,0206 - Cartago,201904,7011,0.688979619126433,3
2102072,21,Occidente,Cali Oriente,0207 - Cavasa,201904,6678,0.675469276956786,3
2102082,21,Bogota Norte,Noroccidente,0208 - Centro Comercial Mazuren,201904,9724,0.960659094058587,3
2102094,21,Occidente,No hay informacion,0209 - Oficina de Recaudos y Pagos Unicali,201904,12253,0.98050108712209,3
2102102,21,Oriente,Norte de Santander y Arauca,0210 - Central de Transportes Cucuta,201904,6995,0.702981239476119,3
2102112,21,Oriente,Boyaca y Norte de Cundinamarca,0211 - Gachancipa,201904,4613,0.67673368777433,2
2102122,21,Bogota Sur,Autopista Sur,0212 - Casablanca,201904,9145,0.901555846619881,3
2102132,21,Central,Neiva - Tolima,0213 - Natagaima,201904,2309,0.72246391766687,1
2102142,21,Antioquia,Medellin El Poblado,0214 - Centro Comercial San Diego,201904,10805,0.670376654121367,4
2102162,21,Costa,No hay informacion,0216 - Cerete,201904,6057,0.527317515970608,3
2102172,21,Antioquia,Medellin El Poblado,0217 - Centro Comercial Oviedo,201904,7876,0.653430314019234,3
2102182,21,Antioquia,Caldas,0218 - Centro Comercial Cable Plaza,201904,8403,0.718257312579489,3
2102202,21,Costa,Magdalena - Guajira,0220 - Cienaga,201904,10846,0.69862143501831,4
2102212,21,Costa,Magdalena - Guajira,0221 - Centro Comercial Buenavista,201904,6052,0.790641280516362,2
2102232,21,Bogota Norte,Carrera Septima,0223 - Centro 93,201904,11307,0.847165472070788,4
2102242,21,Costa,Cesar,0224 - Codazzi,201904,7062,0.619371877306608,3
2102252,21,Antioquia,Sur Valle Aburra,0225 - Boulevard Comercial Mayorca,201904,7129,0.611945562046975,3
2102262,21,Occidente,Cali Norte,0226 - Centro Comercial Unico,201904,10477,1.03013287671246,3
2102272,21,Bogota Norte,Carrera Septima,0227 - Rincon del Chico,201904,4837,0.712077355115139,2
2102282,21,Bogota Norte,Noroccidente,0228 - Centro Comercial Paseo San Rafael,201904,9206,0.798697124831897,3
2102292,21,Central,Cundinamarca,0229 - Granada Cundinamarca,201904,2703,0.80056989391054,1
2102302,21,Occidente,Cali Aeropuerto,0230 - Llano Grande,201904,5773,0.576684856167629,3
2102312,21,Central,Magdalena Alto,0231 - Solares Villeta,201904,7377,1.07930233443696,2
2102322,21,Antioquia,Noroccidente Valle Aburra,0232 - Copacabana,201904,7454,0.635280881585815,3
2102334,21,Bogota Sur,No hay informacion,0233 - Oficina de Recaudos y Pagos Corferias,201904,7783,0.762562005672975,3
2102347,21,Bogota Norte,No hay informacion,0234 - Extension de Oficina Amarilo,201904,1638,0.474068707914503,1
2102352,21,Costa,Magdalena - Guajira,0235 - Centro Comercial Ocean Mall,201904,7524,0.681063659747667,3
2102362,21,Antioquia,Medellin Occidental,0236 - Centro Comercial Los Molinos,201904,11967,0.736807986730395,4
2102372,21,Bogota Norte,Noroccidente,0237 - Centro Comercial Plaza Imperial,201904,13143,0.845218407689343,4
2102382,21,Antioquia,Municipios Antioquia y Choco,0238 - Centro Comercial Plaza del Rio,201904,4937,0.634423844080316,2
2102392,21,Bogota Norte,Autopista Nororiental,0239 - Centro Chia,201904,9349,0.813430362979561,3
2102402,21,Costa,No hay informacion,0240 - Corozal,201904,5730,0.500252713484616,3
2102424,21,Costa,No hay informacion,0242 - Oficina de Recaudos y Pagos Santa Marta,201904,5690,0.465405751026517,3
2102434,21,Antioquia,No hay informacion,0243 - Oficina de Recaudos y Pagos Medellin,201904,9969,0.585053671591321,5
2102442,21,Central,Neiva - Tolima,0244 - Centro Comercial San Pedro Plaza,201904,3546,0.307254240140871,3
2102454,21,Bogota Sur,No hay informacion,0245 - Oficina de Recaudos y Pagos Bogota Centro,201904,9932,0.611516786117623,8
2102474,21,Occidente,No hay informacion,0247 - Oficina de Recaudos y Pagos Cali,201904,14172,0.723893560365666,5
2102492,21,Occidente,Cali Sur,0249 - Cosmocentro,201904,19795,0.851866480489236,6
2102502,21,Antioquia,Medellin Centro,0250 - Carrera  Bolivar,201904,8063,0.792490342235506,3
2102532,21,Oriente,Bucaramanga,0253 - Guarin,201904,6941,0.686515688017167,3
2102542,21,Occidente,Cali Centro,0254 - Carrera Octava,201904,8473,0.850136161794577,3
2102552,21,Central,Tolima,0255 - Calle Cuarenta,201904,5839,0.854534351137385,2
2102562,21,Occidente,Cali Centro,0256 - Bulevar del Rio Cali,201904,13582,0.998089877621795,4
2102574,21,Bogota Norte,No hay informacion,0257 - Oficina de Recaudos y Pagos World Trade Center,201904,10749,0.79190219510042,4
2102592,21,Oriente,Magdalena Medio,0259 - Sabana de Torres,201904,5682,0.568820476824245,3
2102602,21,Oriente,Norte de Santander y Arauca,0260 - Cucuta,201904,5755,0.691706369614649,5
2102612,21,Bogota Sur,Autopista Sur,0261 - Centro Comercial Mercurio,201904,7010,1.02897197240166,2
2102632,21,Central,Girardot,0263 - Melgar,201904,5917,0.754443041664713,2
2102642,21,Bogota Norte,Autopista Nororiental,0264 - Chia,201904,12977,0.955771644610845,4
2102652,21,Bogota Norte,Occidental,0265 - Barrio Modelo Norte,201904,8816,0.876431381132435,3
2102662,21,Antioquia,Caldas,0266 - Chinchina,201904,7295,0.626891299959813,3
2102672,21,Antioquia,Municipios Antioquia,0267 - La Ceja,201904,5947,0.760930378442431,2
2102682,21,Oriente,Boyaca y Norte de Cundinamarca,0268 - Chiquinquira,201904,8471,0.841689677179542,3
2102692,21,Central,Tolima,0269 - Libano,201904,3368,0.521291213462496,2
2102702,21,Oriente,Boyaca y Norte de Cundinamarca,0270 - Choconta,201904,4378,0.651985392064419,2
2102722,21,Bogota Sur,Autopista Sur,0272 - Soacha,201904,13114,0.833461225357313,4
2102737,21,Occidente,No hay informacion,0273 - Miranda,201904,3426,1.00905299699024,1
2102742,21,Bogota Sur,Zona Industrial,0274 - Centro Comercial Hayuelos,201904,12810,0.840004643938601,4
2102752,21,Bogota Norte,Occidental,0275 - Portal de La 80,201904,11695,0.752365688614737,4
2102762,21,Occidente,Cali Oriente,0276 - El Estadio,201904,6265,0.917087044496575,2
2102772,21,Antioquia,Risaralda,0277 - Cuba,201904,5671,0.834201188312763,2
2102782,21,Occidente,Valle del Cauca,0278 - Mariscal Robledo - Cartago,201904,5068,0.504336235886331,3
2102792,21,Antioquia,Risaralda,0279 - Dosquebradas,201904,7551,0.744769686415519,3
2102812,21,Antioquia,Caldas,0281 - Palacio Nacional - Manizales,201904,6906,0.681355818881277,3
2102822,21,Oriente,Boyaca,0282 - Duitama,201904,11011,0.715898065362428,4
2102832,21,Oriente,Bucaramanga,0283 - San Francisco,201904,7809,0.676138653611107,3
2102842,21,Costa,Magdalena - Guajira,0284 - El Banco,201904,9492,0.634410693805739,4
2102852,21,Antioquia,Municipios Antioquia,0285 - El Carmen de Viboral,201904,8090,0.69316222479231,3
2102862,21,Costa,Bolivar - San Andres/Prov.,0286 - El Carmen Bolivar,201904,6526,0.572809532427969,3
2102872,21,Occidente,Cali Aeropuerto,0287 - El Cerrito,201904,7237,0.712072661251158,3
2102882,21,Costa,Cesar,0288 - Centro Comercial Unicentro Valledupar,201904,3748,0.591892438964415,2
2102892,21,Occidente,Cali Aeropuerto,0289 - Candelaria,201904,9697,0.956081775091351,3
2102902,21,Antioquia,Risaralda,0290 - Avenida 30 de Agosto,201904,4345,0.642006134739835,2
2102912,21,Bogota Norte,Carrera Septima,0291 - Centro Comercial Andino,201904,10923,0.953785304504525,3
2102922,21,Costa,Barranquilla Norte,0292 - El Prado,201904,8776,0.866561511178649,3
2102932,21,Costa,Barranquilla Sur,0293 - Centro Comercial Panorama,201904,7906,1.02626442578068,2
2102942,21,Antioquia,Medellin El Poblado,0294 - Envigado,201904,11346,0.578029987313751,5
2102952,21,Occidente,Valle del Cauca,0295 - Dagua,201904,5396,0.800166646330538,2
2102962,21,Central,Tolima,0296 - Espinal,201904,10192,0.754046874269559,4
2102992,21,Bogota Sur,Calle 26,0299 - Centro Comercial Gran Estacion,201904,12663,0.834528024712155,4
2103022,21,Bogota Norte,Noroccidente,0302 - Colina Office Park,201904,8995,0.891878626941649,3
2103032,21,Oriente,Norte de Santander y Arauca,0303 - Cucuta - Avenida Quinta,201904,6991,1.04169947593272,2
2103042,21,Central,Cundinamarca,0304 - Facatativa,201904,10826,0.798834024870247,4
2103052,21,Oriente,Bucaramanga,0305 - La Isla,201904,5083,0.765079084471466,2
2103082,21,Central,No hay informacion,0308 - Flandes,201904,3441,0.506487438424067,2
2103092,21,Central,Tolima,0309 - Centro Comercial La Estacion Ibague,201904,7245,0.948327983295415,2
2103102,21,Costa,Barranquilla Sur,0310 - Baranoa,201904,4646,0.689315306120494,2
2103112,21,Oriente,Bucaramanga,0311 - San Gil,201904,8680,1.12684153790873,2
